Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2014,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2014,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,094,000",
SURVEY,2014,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2014,YEAR,,STATE,VERMONT,50,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"123,534,000",
SURVEY,2014,YEAR,,STATE,VERMONT,50,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,29,
SURVEY,2014,YEAR,,STATE,VERMONT,50,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"84,996,000",
SURVEY,2014,YEAR,,STATE,VERMONT,50,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,8,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,912,144,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,125,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"848,879,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,62,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"567,485,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,62,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"281,394,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,49,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"71,790,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,13,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,459,655,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,63,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, PARMESAN & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"122,594,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, PROVOLONE & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"191,958,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, ROMANO & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"27,081,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"990,654,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,37,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, MUENSTER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"57,250,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, MUENSTER - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,21,
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"22,741,000",
SURVEY,2014,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,13,
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,312,895,000",
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,64,
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"616,966,000",
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,21,
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"350,845,000",
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,18,
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"266,121,000",
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,15,
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"121,383,000",
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,13,
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,459,153,000",
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,28,
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,341,134,000",
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,25,
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"871,640,000",
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,10,
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"597,814,000",
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,6,
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"444,789,000",
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,5,
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"153,025,000",
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,3,
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"218,412,000",
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,5,
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"192,551,000",
SURVEY,2013,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2013,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"65,134,000",
SURVEY,2013,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,10,
SURVEY,2013,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"34,982,000",
SURVEY,2013,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2013,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"37,400,000",
SURVEY,2013,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2013,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"267,249,000",
SURVEY,2013,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,10,
SURVEY,2013,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"183,814,000",
SURVEY,2013,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,7,
SURVEY,2013,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"110,273,000",
SURVEY,2013,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,7,
SURVEY,2013,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"73,541,000",
SURVEY,2013,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,3,
SURVEY,2013,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"661,293,000",
SURVEY,2013,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,11,
SURVEY,2013,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"537,450,000",
SURVEY,2013,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,7,
SURVEY,2013,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2013,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2013,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"751,280,000",
SURVEY,2013,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"777,355,000",
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,55,
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"82,531,000",
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,7,
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"111,923,000",
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,8,
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"116,256,000",
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,6,
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"357,778,000",
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,13,
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"195,266,000",
SURVEY,2013,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,9,
SURVEY,2013,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"196,415,000",
SURVEY,2013,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,21,
SURVEY,2013,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,723,000",
SURVEY,2013,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2013,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,590,000",
SURVEY,2013,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2013,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,418,000",
SURVEY,2013,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2013,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"135,155,000",
SURVEY,2013,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,13,
SURVEY,2013,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"194,182,000",
SURVEY,2013,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,6,
SURVEY,2013,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,657,000",
SURVEY,2013,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,3,
SURVEY,2013,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,983,000",
SURVEY,2013,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,523,297,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,148,
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,989,555,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,137,
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,178,662,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,121,
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"467,625,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,75,
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"171,733,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,39,
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"226,500,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,39,
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"241,704,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,44,
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"49,131,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,36,
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,016,160,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,76,
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, PARMESAN & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"198,012,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, PROVOLONE & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"171,658,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, ROMANO & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"19,394,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"781,320,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,44,
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, MUENSTER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"110,238,000",
SURVEY,2013,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, MUENSTER - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,17,
